date,Karachi,Hyderabad,Sukkur,Larkana,Quetta,Bahawalpur,Multan,Faisalabad,Lahore,Gujranwala,Sialkot,Rawalpindi,Islamabad,Peshawar,Muzaffarabad
1999-05-01,29.37741935483871,30.812903225806455,34.596774193548384,34.49354838709677,25.016129032258064,34.07741935483871,34.31612903225806,32.851612903225806,32.42580645161291,32.60322580645161,31.638709677419357,28.703225806451613,28.05806451612903,29.358064516129033,23.42258064516129
1999-06-01,29.85,31.233333333333334,35.85,36.61333333333334,29.456666666666667,35.46333333333334,35.45,34.096666666666664,33.263333333333335,33.10333333333333,32.196666666666665,30.453333333333333,30.05,32.79666666666667,26.98
1999-07-01,29.12258064516129,31.067741935483873,35.064516129032256,35.49677419354839,28.816129032258065,34.983870967741936,34.73225806451613,33.099999999999994,30.9,30.47741935483871,29.574193548387097,28.506451612903227,28.306451612903224,31.12258064516129,26.661290322580644
1999-08-01,28.09032258064516,29.79032258064516,31.516129032258064,32.170967741935485,27.03548387096774,32.44193548387097,32.81612903225806,32.21935483870968,29.75483870967742,29.16774193548387,28.448387096774194,27.161290322580644,27.08709677419355,28.625806451612902,25.10967741935484
1999-09-01,27.733333333333334,29.53666666666667,32.343333333333334,31.89,25.013333333333332,32.22666666666667,32.5,32.54666666666667,29.896666666666665,28.653333333333332,27.516666666666666,26.373333333333335,26.28666666666667,27.816666666666666,24.42
1999-10-01,28.774193548387096,29.570967741935487,29.416129032258063,29.009677419354837,19.625806451612902,27.712903225806453,27.799999999999997,27.403225806451612,25.825806451612905,24.47741935483871,22.738709677419354,21.5,21.45483870967742,22.293548387096774,19.45483870967742
1999-11-01,25.259999999999998,24.966666666666665,23.636666666666667,23.240000000000002,13.413333333333332,21.683333333333334,21.503333333333334,20.71333333333333,19.35666666666667,18.126666666666665,17.403333333333332,15.223333333333333,14.96,15.393333333333334,11.936666666666667
1999-12-01,20.883870967741935,18.606451612903225,17.738709677419354,17.47741935483871,9.461290322580645,16.451612903225808,16.283870967741937,15.109677419354838,14.01290322580645,13.119354838709677,12.635483870967741,10.474193548387097,10.603225806451613,11.780645161290321,9.112903225806452
2000-01-01,19.625806451612902,17.72258064516129,15.980645161290322,15.587096774193547,6.3,14.09032258064516,13.496774193548386,12.503225806451614,12.096774193548388,11.8,11.538709677419355,9.606451612903227,9.512903225806452,9.609677419354838,6.048387096774194
2000-02-01,20.896551724137932,19.096551724137928,17.75172413793103,17.310344827586206,6.306896551724138,15.579310344827586,14.441379310344828,13.275862068965518,12.575862068965517,12.289655172413791,11.865517241379312,9.762068965517242,9.413793103448276,10.251724137931035,3.796551724137931
2000-03-01,24.674193548387095,25.08709677419355,23.509677419354837,23.103225806451615,12.758064516129032,22.003225806451614,21.53548387096774,20.212903225806453,19.161290322580644,18.461290322580645,17.338709677419356,15.519354838709678,15.13225806451613,15.53225806451613,10.061290322580644
2000-04-01,28.446666666666665,31.273333333333333,32.28333333333333,32.14333333333333,22.883333333333333,30.736666666666668,30.39333333333333,29.59333333333333,28.69,28.123333333333335,26.923333333333336,24.91,24.416666666666668,25.553333333333335,18.3
2000-05-01,29.712903225806453,31.951612903225808,35.92903225806452,36.3516129032258,29.206451612903226,35.73548387096774,36.04838709677419,35.1741935483871,33.95483870967742,33.57096774193548,32.44193548387097,31.17096774193548,30.858064516129033,32.95483870967742,26.822580645161292
2000-06-01,29.803333333333335,32.309999999999995,36.39333333333333,37.09666666666667,28.28666666666667,36.02333333333333,35.69666666666667,34.40333333333333,33.53,33.333333333333336,32.39666666666667,31.026666666666664,30.696666666666665,33.266666666666666,27.276666666666664
2000-07-01,29.138709677419353,31.567741935483873,35.512903225806454,36.26774193548387,28.203225806451613,33.08709677419355,33.354838709677416,31.403225806451612,30.36774193548387,29.874193548387098,29.174193548387095,27.69677419354839,27.625806451612902,30.161290322580644,26.074193548387097
2000-08-01,28.093548387096774,30.62258064516129,34.29677419354839,34.329032258064515,27.296774193548384,33.99032258064516,33.92903225806452,31.58709677419355,29.94516129032258,29.05806451612903,28.364516129032257,27.019354838709678,27.106451612903225,30.200000000000003,25.129032258064516
2000-09-01,27.92,30.1,31.916666666666668,31.993333333333332,24.95,31.42,31.426666666666666,30.846666666666668,28.823333333333334,27.493333333333332,26.73,25.56,25.720000000000002,27.06,23.43
2000-10-01,27.883870967741935,30.306451612903224,28.77741935483871,28.425806451612903,19.903225806451612,27.07741935483871,27.26451612903226,27.12258064516129,26.416129032258063,24.76774193548387,23.425806451612903,23.238709677419354,23.219354838709677,23.312903225806455,20.351612903225806
2000-11-01,25.096666666666668,23.853333333333335,22.19,21.923333333333336,12.093333333333334,20.39333333333333,20.35666666666667,19.513333333333332,19.483333333333334,18.783333333333335,18.166666666666668,16.576666666666668,16.486666666666668,15.986666666666668,13.5
2000-12-01,21.1,19.0258064516129,17.85483870967742,17.68064516129032,9.319354838709677,15.825806451612904,15.793548387096775,14.048387096774194,13.22258064516129,12.76774193548387,12.535483870967743,11.393548387096773,11.451612903225806,11.451612903225806,7.793548387096774
2001-01-01,19.151612903225807,16.76451612903226,15.693548387096774,15.364516129032259,5.451612903225806,13.529032258064515,13.470967741935485,12.206451612903225,11.419354838709678,10.941935483870967,10.745161290322581,9.074193548387097,9.125806451612902,9.577419354838709,4.735483870967743
